,gwid,statename,from,to,group,groupid,gwgroupid,umbrella,size,status,reg_aut,N_CAT_GROUPS,N_GROUPS,power_level
1085,365,Russia (Soviet Union),2002,2002,Azeri,9000,36509000,,0.004,POWERLESS,False,40,41,1
1086,365,Russia (Soviet Union),2002,2002,Germans,17000,36517000,,0.004,POWERLESS,False,40,41,1
1087,365,Russia (Soviet Union),2002,2002,Dargins,26000,36526000,,0.004,POWERLESS,True,40,41,1
1088,365,Russia (Soviet Union),2002,2002,Ossetes,27000,36527000,,0.004,POWERLESS,True,40,41,1
1089,365,Russia (Soviet Union),2002,2002,Kabardins,28000,36528000,,0.004,POWERLESS,True,40,41,1
1090,365,Russia (Soviet Union),2002,2002,Mari,29000,36529000,,0.004,DISCRIMINATED,True,40,41,0
1091,365,Russia (Soviet Union),2002,2002,Udmurt,30000,36530000,,0.004,POWERLESS,True,40,41,1
1092,365,Russia (Soviet Union),2002,2002,Buryats,32000,36532000,,0.003,POWERLESS,True,40,41,1
1093,365,Russia (Soviet Union),2002,2002,Ingush,33000,36533000,,0.003,POWERLESS,True,40,41,1
1094,365,Russia (Soviet Union),2002,2002,Kumyks,34000,36534000,,0.003,POWERLESS,True,40,41,1
1095,365,Russia (Soviet Union),2002,2002,Lezgins,35000,36535000,,0.003,POWERLESS,True,40,41,1
1096,365,Russia (Soviet Union),2002,2002,Yakuts,36000,36536000,,0.003,POWERLESS,True,40,41,1
1097,365,Russia (Soviet Union),2002,2002,Jews,11000,36511000,,0.002,POWERLESS,True,40,41,1
1098,365,Russia (Soviet Union),2002,2002,Komi,37000,36537000,,0.002,POWERLESS,True,40,41,1
1099,365,Russia (Soviet Union),2002,2002,Koreans,38000,36538000,,0.002,IRRELEVANT,,40,41,1
1100,365,Russia (Soviet Union),2002,2002,Tuvinians,39000,36539000,,0.002,POWERLESS,True,40,41,1
1101,365,Russia (Soviet Union),2002,2002,Georgians,10000,36510000,,0.001,POWERLESS,False,40,41,1
1102,365,Russia (Soviet Union),2002,2002,Adyghe,40000,36540000,,0.001,POWERLESS,True,40,41,1
1103,365,Russia (Soviet Union),2002,2002,Balkars,43000,36543000,,0.001,POWERLESS,False,40,41,1
1104,365,Russia (Soviet Union),2002,2002,Altai,47000,36547000,,0.001,POWERLESS,True,40,41,1
1105,365,Russia (Soviet Union),2002,2002,Roma,52000,36552000,,0.001,DISCRIMINATED,False,40,41,0
1106,365,Russia (Soviet Union),2002,2002,Kalmyks,53000,36553000,,0.001,POWERLESS,True,40,41,1
1107,365,Russia (Soviet Union),2002,2002,Karachai,54000,36554000,,0.001,POWERLESS,True,40,41,1
1108,365,Russia (Soviet Union),2002,2002,Karelians,56000,36556000,,0.001,POWERLESS,True,40,41,1
1109,365,Russia (Soviet Union),2002,2002,Khakass,57000,36557000,,0.001,POWERLESS,True,40,41,1
1110,365,Russia (Soviet Union),2002,2002,Komi-Permyaks,58000,36558000,,0.001,POWERLESS,True,40,41,1
1111,365,Russia (Soviet Union),2002,2002,Cherkess,44000,36544000,,0.0004,POWERLESS,False,40,41,1
1112,365,Russia (Soviet Union),2002,2002,Chukchi,48000,36548000,,0.0001,POWERLESS,True,40,41,1
1113,365,Russia (Soviet Union),2002,2002,UNCATEGORIZED,0,36500000,,0.010499999999999843,POWERLESS,,40,41,1
1114,365,Russia (Soviet Union),2003,2005,Russians,1000,36501000,,0.798,DOMINANT,,40,41,4
1115,365,Russia (Soviet Union),2003,2005,Tatars,3000,36503000,,0.038,POWERLESS,True,40,41,1
1116,365,Russia (Soviet Union),2003,2005,Ukrainians,2000,36502000,,0.02,POWERLESS,False,40,41,1
1117,365,Russia (Soviet Union),2003,2005,Chuvashes,6000,36506000,,0.013,POWERLESS,True,40,41,1
1118,365,Russia (Soviet Union),2003,2005,Bashkirs,7000,36507000,,0.012,POWERLESS,True,40,41,1
1119,365,Russia (Soviet Union),2003,2005,Chechens,16000,36516000,,0.009,POWERLESS,True,40,41,1
1120,365,Russia (Soviet Union),2003,2005,Armenians,8000,36508000,,0.008,POWERLESS,False,40,41,1
1121,365,Russia (Soviet Union),2003,2005,Poles,18000,36518000,,0.007,IRRELEVANT,,40,41,1
1122,365,Russia (Soviet Union),2003,2005,Byelorussians,4000,36504000,,0.006,IRRELEVANT,,40,41,1
1123,365,Russia (Soviet Union),2003,2005,Mordva,20000,36520000,,0.006,POWERLESS,True,40,41,1
1124,365,Russia (Soviet Union),2003,2005,Avars,23000,36523000,,0.006,POWERLESS,True,40,41,1
1125,365,Russia (Soviet Union),2003,2005,Kazakhs,12000,36512000,,0.005,POWERLESS,False,40,41,1
1126,365,Russia (Soviet Union),2003,2005,Azeri,9000,36509000,,0.004,POWERLESS,False,40,41,1
1127,365,Russia (Soviet Union),2003,2005,Germans,17000,36517000,,0.004,POWERLESS,False,40,41,1
1128,365,Russia (Soviet Union),2003,2005,Dargins,26000,36526000,,0.004,POWERLESS,True,40,41,1
1129,365,Russia (Soviet Union),2003,2005,Ossetes,27000,36527000,,0.004,POWERLESS,True,40,41,1
1130,365,Russia (Soviet Union),2003,2005,Kabardins,28000,36528000,,0.004,POWERLESS,True,40,41,1
1131,365,Russia (Soviet Union),2003,2005,Mari,29000,36529000,,0.004,DISCRIMINATED,True,40,41,0
1132,365,Russia (Soviet Union),2003,2005,Udmurt,30000,36530000,,0.004,POWERLESS,True,40,41,1
1133,365,Russia (Soviet Union),2003,2005,Buryats,32000,36532000,,0.003,POWERLESS,True,40,41,1
1134,365,Russia (Soviet Union),2003,2005,Ingush,33000,36533000,,0.003,POWERLESS,True,40,41,1
1135,365,Russia (Soviet Union),2003,2005,Kumyks,34000,36534000,,0.003,POWERLESS,True,40,41,1
1136,365,Russia (Soviet Union),2003,2005,Lezgins,35000,36535000,,0.003,POWERLESS,True,40,41,1
1137,365,Russia (Soviet Union),2003,2005,Yakuts,36000,36536000,,0.003,POWERLESS,True,40,41,1
1138,365,Russia (Soviet Union),2003,2005,Jews,11000,36511000,,0.002,POWERLESS,True,40,41,1
1139,365,Russia (Soviet Union),2003,2005,Komi,37000,36537000,,0.002,POWERLESS,True,40,41,1
1140,365,Russia (Soviet Union),2003,2005,Koreans,38000,36538000,,0.002,IRRELEVANT,,40,41,1
1141,365,Russia (Soviet Union),2003,2005,Tuvinians,39000,36539000,,0.002,POWERLESS,True,40,41,1
1142,365,Russia (Soviet Union),2003,2005,Georgians,10000,36510000,,0.001,POWERLESS,False,40,41,1
1143,365,Russia (Soviet Union),2003,2005,Adyghe,40000,36540000,,0.001,POWERLESS,True,40,41,1
1144,365,Russia (Soviet Union),2003,2005,Balkars,43000,36543000,,0.001,POWERLESS,False,40,41,1
1145,365,Russia (Soviet Union),2003,2005,Altai,47000,36547000,,0.001,POWERLESS,True,40,41,1
1146,365,Russia (Soviet Union),2003,2005,Roma,52000,36552000,,0.001,DISCRIMINATED,False,40,41,0
1147,365,Russia (Soviet Union),2003,2005,Kalmyks,53000,36553000,,0.001,POWERLESS,True,40,41,1
1148,365,Russia (Soviet Union),2003,2005,Karachai,54000,36554000,,0.001,POWERLESS,True,40,41,1
1149,365,Russia (Soviet Union),2003,2005,Karelians,56000,36556000,,0.001,POWERLESS,True,40,41,1
1150,365,Russia (Soviet Union),2003,2005,Khakass,57000,36557000,,0.001,POWERLESS,True,40,41,1
1151,365,Russia (Soviet Union),2003,2005,Komi-Permyaks,58000,36558000,,0.001,POWERLESS,True,40,41,1
1152,365,Russia (Soviet Union),2003,2005,Cherkess,44000,36544000,,0.0004,POWERLESS,False,40,41,1
1153,365,Russia (Soviet Union),2003,2005,Chukchi,48000,36548000,,0.0001,POWERLESS,True,40,41,1
1154,365,Russia (Soviet Union),2003,2005,UNCATEGORIZED,0,36500000,,0.010499999999999843,POWERLESS,,40,41,1
1155,365,Russia (Soviet Union),2006,2013,Russians,1000,36501000,,0.798,DOMINANT,,40,41,4
1156,365,Russia (Soviet Union),2006,2013,Tatars,3000,36503000,,0.038,POWERLESS,True,40,41,1
1157,365,Russia (Soviet Union),2006,2013,Ukrainians,2000,36502000,,0.02,POWERLESS,False,40,41,1
1158,365,Russia (Soviet Union),2006,2013,Chuvashes,6000,36506000,,0.013,POWERLESS,True,40,41,1
1159,365,Russia (Soviet Union),2006,2013,Bashkirs,7000,36507000,,0.012,POWERLESS,True,40,41,1
1160,365,Russia (Soviet Union),2006,2013,Chechens,16000,36516000,,0.009,POWERLESS,True,40,41,1
1161,365,Russia (Soviet Union),2006,2013,Armenians,8000,36508000,,0.008,POWERLESS,False,40,41,1
1162,365,Russia (Soviet Union),2006,2013,Poles,18000,36518000,,0.007,IRRELEVANT,,40,41,1
1163,365,Russia (Soviet Union),2006,2013,Byelorussians,4000,36504000,,0.006,IRRELEVANT,,40,41,1
1164,365,Russia (Soviet Union),2006,2013,Mordva,20000,36520000,,0.006,POWERLESS,True,40,41,1
1165,365,Russia (Soviet Union),2006,2013,Avars,23000,36523000,,0.006,POWERLESS,True,40,41,1
1166,365,Russia (Soviet Union),2006,2013,Kazakhs,12000,36512000,,0.005,POWERLESS,False,40,41,1
1167,365,Russia (Soviet Union),2006,2013,Azeri,9000,36509000,,0.004,POWERLESS,False,40,41,1
1168,365,Russia (Soviet Union),2006,2013,Germans,17000,36517000,,0.004,POWERLESS,False,40,41,1
1169,365,Russia (Soviet Union),2006,2013,Dargins,26000,36526000,,0.004,POWERLESS,True,40,41,1
1170,365,Russia (Soviet Union),2006,2013,Ossetes,27000,36527000,,0.004,POWERLESS,True,40,41,1
1171,365,Russia (Soviet Union),2006,2013,Kabardins,28000,36528000,,0.004,POWERLESS,True,40,41,1
1172,365,Russia (Soviet Union),2006,2013,Mari,29000,36529000,,0.004,DISCRIMINATED,True,40,41,0
1173,365,Russia (Soviet Union),2006,2013,Udmurt,30000,36530000,,0.004,POWERLESS,True,40,41,1
1174,365,Russia (Soviet Union),2006,2013,Buryats,32000,36532000,,0.003,POWERLESS,True,40,41,1
1175,365,Russia (Soviet Union),2006,2013,Ingush,33000,36533000,,0.003,POWERLESS,True,40,41,1
1176,365,Russia (Soviet Union),2006,2013,Kumyks,34000,36534000,,0.003,POWERLESS,True,40,41,1
1177,365,Russia (Soviet Union),2006,2013,Lezgins,35000,36535000,,0.003,POWERLESS,True,40,41,1
1178,365,Russia (Soviet Union),2006,2013,Yakuts,36000,36536000,,0.003,POWERLESS,True,40,41,1
1179,365,Russia (Soviet Union),2006,2013,Jews,11000,36511000,,0.002,POWERLESS,True,40,41,1
1180,365,Russia (Soviet Union),2006,2013,Komi,37000,36537000,,0.002,POWERLESS,True,40,41,1
1181,365,Russia (Soviet Union),2006,2013,Koreans,38000,36538000,,0.002,IRRELEVANT,,40,41,1
1182,365,Russia (Soviet Union),2006,2013,Tuvinians,39000,36539000,,0.002,POWERLESS,True,40,41,1
1183,365,Russia (Soviet Union),2006,2013,Georgians,10000,36510000,,0.001,DISCRIMINATED,False,40,41,0
1184,365,Russia (Soviet Union),2006,2013,Adyghe,40000,36540000,,0.001,POWERLESS,True,40,41,1
1185,365,Russia (Soviet Union),2006,2013,Balkars,43000,36543000,,0.001,POWERLESS,False,40,41,1
1186,365,Russia (Soviet Union),2006,2013,Altai,47000,36547000,,0.001,POWERLESS,True,40,41,1
1187,365,Russia (Soviet Union),2006,2013,Roma,52000,36552000,,0.001,DISCRIMINATED,False,40,41,0
1188,365,Russia (Soviet Union),2006,2013,Kalmyks,53000,36553000,,0.001,POWERLESS,True,40,41,1
1189,365,Russia (Soviet Union),2006,2013,Karachai,54000,36554000,,0.001,POWERLESS,True,40,41,1
1190,365,Russia (Soviet Union),2006,2013,Karelians,56000,36556000,,0.001,POWERLESS,True,40,41,1
1191,365,Russia (Soviet Union),2006,2013,Khakass,57000,36557000,,0.001,POWERLESS,True,40,41,1
1192,365,Russia (Soviet Union),2006,2013,Komi-Permyaks,58000,36558000,,0.001,IRRELEVANT,,40,41,1
1193,365,Russia (Soviet Union),2006,2013,Cherkess,44000,36544000,,0.0004,POWERLESS,False,40,41,1
1194,365,Russia (Soviet Union),2006,2013,Chukchi,48000,36548000,,0.0001,POWERLESS,True,40,41,1
1195,365,Russia (Soviet Union),2006,2013,UNCATEGORIZED,0,36500000,,0.010499999999999843,POWERLESS,,40,41,1
1196,365,Russia (Soviet Union),2014,2014,Russians,1000,36501000,,0.809,DOMINANT,,40,41,4
1197,365,Russia (Soviet Union),2014,2014,Tatars,3000,36503000,,0.0387,POWERLESS,True,40,41,1
1198,365,Russia (Soviet Union),2014,2014,Ukrainians,2000,36502000,,0.014,POWERLESS,False,40,41,1
1199,365,Russia (Soviet Union),2014,2014,Bashkirs,7000,36507000,,0.0115,POWERLESS,True,40,41,1
1200,365,Russia (Soviet Union),2014,2014,Chuvashes,6000,36506000,,0.0105,POWERLESS,True,40,41,1
1201,365,Russia (Soviet Union),2014,2014,Chechens,16000,36516000,,0.0104,POWERLESS,True,40,41,1
1202,365,Russia (Soviet Union),2014,2014,Armenians,8000,36508000,,0.0086,POWERLESS,False,40,41,1
1203,365,Russia (Soviet Union),2014,2014,Avars,23000,36523000,,0.0066,POWERLESS,True,40,41,1
1204,365,Russia (Soviet Union),2014,2014,Mordva,20000,36520000,,0.0054,POWERLESS,True,40,41,1
1205,365,Russia (Soviet Union),2014,2014,Kazakhs,12000,36512000,,0.0047,POWERLESS,False,40,41,1
1206,365,Russia (Soviet Union),2014,2014,Azeri,9000,36509000,,0.0044,POWERLESS,False,40,41,1
1207,365,Russia (Soviet Union),2014,2014,Dargins,26000,36526000,,0.0043,POWERLESS,True,40,41,1
1208,365,Russia (Soviet Union),2014,2014,Mari,29000,36529000,,0.004,DISCRIMINATED,True,40,41,0
1209,365,Russia (Soviet Union),2014,2014,Udmurt,30000,36530000,,0.004,POWERLESS,True,40,41,1
1210,365,Russia (Soviet Union),2014,2014,Ossetes,27000,36527000,,0.0039,POWERLESS,True,40,41,1
1211,365,Russia (Soviet Union),2014,2014,Byelorussians,4000,36504000,,0.0038,IRRELEVANT,,40,41,1
1212,365,Russia (Soviet Union),2014,2014,Kabardins,28000,36528000,,0.0038,POWERLESS,True,40,41,1
1213,365,Russia (Soviet Union),2014,2014,Kumyks,34000,36534000,,0.0037,POWERLESS,True,40,41,1
1214,365,Russia (Soviet Union),2014,2014,Lezgins,35000,36535000,,0.0035,POWERLESS,True,40,41,1
1215,365,Russia (Soviet Union),2014,2014,Yakuts,36000,36536000,,0.0035,POWERLESS,True,40,41,1
1216,365,Russia (Soviet Union),2014,2014,Buryats,32000,36532000,,0.0034,POWERLESS,True,40,41,1
1217,365,Russia (Soviet Union),2014,2014,Ingush,33000,36533000,,0.0032,POWERLESS,True,40,41,1
1218,365,Russia (Soviet Union),2014,2014,Germans,17000,36517000,,0.0029,POWERLESS,False,40,41,1
1219,365,Russia (Soviet Union),2014,2014,Tuvinians,39000,36539000,,0.0019,POWERLESS,True,40,41,1
1220,365,Russia (Soviet Union),2014,2014,Komi,37000,36537000,,0.0017,POWERLESS,True,40,41,1
1221,365,Russia (Soviet Union),2014,2014,Karachai,54000,36554000,,0.0016,POWERLESS,True,40,41,1
1222,365,Russia (Soviet Union),2014,2014,Roma,52000,36552000,,0.0015,DISCRIMINATED,False,40,41,0
1223,365,Russia (Soviet Union),2014,2014,Kalmyks,53000,36553000,,0.0013,POWERLESS,True,40,41,1
1224,365,Russia (Soviet Union),2014,2014,Georgians,10000,36510000,,0.0011,POWERLESS,False,40,41,1
1225,365,Russia (Soviet Union),2014,2014,Jews,11000,36511000,,0.0011,POWERLESS,True,40,41,1
1226,365,Russia (Soviet Union),2014,2014,Koreans,38000,36538000,,0.0011,IRRELEVANT,,40,41,1
1227,365,Russia (Soviet Union),2014,2014,Adyghe,40000,36540000,,0.0009,POWERLESS,True,40,41,1
1228,365,Russia (Soviet Union),2014,2014,Balkars,43000,36543000,,0.0008,POWERLESS,False,40,41,1
1229,365,Russia (Soviet Union),2014,2014,Komi-Permyaks,58000,36558000,,0.0007,IRRELEVANT,,40,41,1
1230,365,Russia (Soviet Union),2014,2014,Cherkess,44000,36544000,,0.0005,POWERLESS,False,40,41,1
1231,365,Russia (Soviet Union),2014,2014,Altai,47000,36547000,,0.0005,POWERLESS,True,40,41,1
1232,365,Russia (Soviet Union),2014,2014,Khakass,57000,36557000,,0.0005,POWERLESS,True,40,41,1
1233,365,Russia (Soviet Union),2014,2014,Karelians,56000,36556000,,0.0004,POWERLESS,True,40,41,1
1234,365,Russia (Soviet Union),2014,2014,Poles,18000,36518000,,0.0003,IRRELEVANT,,40,41,1
1235,365,Russia (Soviet Union),2014,2014,Chukchi,48000,36548000,,0.0001,POWERLESS,True,40,41,1
1236,365,Russia (Soviet Union),2014,2014,UNCATEGORIZED,0,36500000,,0.01619999999999988,POWERLESS,,40,41,1
1237,365,Russia (Soviet Union),2015,2017,Russians,1000,36501000,,0.807,DOMINANT,,41,42,4
1238,365,Russia (Soviet Union),2015,2017,Tatars,3000,36503000,,0.0387,POWERLESS,True,41,42,1
1239,365,Russia (Soviet Union),2015,2017,Ukrainians,2000,36502000,,0.016,POWERLESS,False,41,42,1
1240,365,Russia (Soviet Union),2015,2017,Bashkirs,7000,36507000,,0.0113,POWERLESS,True,41,42,1
1241,365,Russia (Soviet Union),2015,2017,Chuvashes,6000,36506000,,0.0103,POWERLESS,True,41,42,1
1242,365,Russia (Soviet Union),2015,2017,Chechens,16000,36516000,,0.0102,POWERLESS,True,41,42,1
1243,365,Russia (Soviet Union),2015,2017,Armenians,8000,36508000,,0.0086,POWERLESS,False,41,42,1
1244,365,Russia (Soviet Union),2015,2017,Avars,23000,36523000,,0.0066,POWERLESS,True,41,42,1
1245,365,Russia (Soviet Union),2015,2017,Mordva,20000,36520000,,0.0054,POWERLESS,True,41,42,1
1246,365,Russia (Soviet Union),2015,2017,Kazakhs,12000,36512000,,0.0046,POWERLESS,False,41,42,1
1247,365,Russia (Soviet Union),2015,2017,Azeri,9000,36509000,,0.0044,POWERLESS,False,41,42,1
1248,365,Russia (Soviet Union),2015,2017,Dargins,26000,36526000,,0.0042,POWERLESS,True,41,42,1
1249,365,Russia (Soviet Union),2015,2017,Mari,29000,36529000,,0.004,DISCRIMINATED,True,41,42,0
1250,365,Russia (Soviet Union),2015,2017,Udmurt,30000,36530000,,0.004,POWERLESS,True,41,42,1
1251,365,Russia (Soviet Union),2015,2017,Byelorussians,4000,36504000,,0.0038,IRRELEVANT,,41,42,1
1252,365,Russia (Soviet Union),2015,2017,Ossetes,27000,36527000,,0.0038,POWERLESS,True,41,42,1
1253,365,Russia (Soviet Union),2015,2017,Kabardins,28000,36528000,,0.0038,POWERLESS,True,41,42,1
1254,365,Russia (Soviet Union),2015,2017,Kumyks,34000,36534000,,0.0037,POWERLESS,True,41,42,1
1255,365,Russia (Soviet Union),2015,2017,Lezgins,35000,36535000,,0.0034,POWERLESS,True,41,42,1
1256,365,Russia (Soviet Union),2015,2017,Yakuts,36000,36536000,,0.0034,POWERLESS,True,41,42,1
1257,365,Russia (Soviet Union),2015,2017,Buryats,32000,36532000,,0.0033,POWERLESS,True,41,42,1
1258,365,Russia (Soviet Union),2015,2017,Ingush,33000,36533000,,0.0032,POWERLESS,True,41,42,1
1259,365,Russia (Soviet Union),2015,2017,Germans,17000,36517000,,0.0028,POWERLESS,False,41,42,1
1260,365,Russia (Soviet Union),2015,2017,Tuvinians,39000,36539000,,0.0019,POWERLESS,True,41,42,1
1261,365,Russia (Soviet Union),2015,2017,Crimean Tatars,49000,36549000,,0.0017,DISCRIMINATED,False,41,42,0
1262,365,Russia (Soviet Union),2015,2017,Komi,37000,36537000,,0.0016,POWERLESS,True,41,42,1
1263,365,Russia (Soviet Union),2015,2017,Karachai,54000,36554000,,0.0016,POWERLESS,True,41,42,1
1264,365,Russia (Soviet Union),2015,2017,Roma,52000,36552000,,0.0015,DISCRIMINATED,False,41,42,0
1265,365,Russia (Soviet Union),2015,2017,Kalmyks,53000,36553000,,0.0013,POWERLESS,True,41,42,1
1266,365,Russia (Soviet Union),2015,2017,Georgians,10000,36510000,,0.0011,POWERLESS,False,41,42,1
1267,365,Russia (Soviet Union),2015,2017,Jews,11000,36511000,,0.0011,POWERLESS,True,41,42,1
1268,365,Russia (Soviet Union),2015,2017,Koreans,38000,36538000,,0.0011,IRRELEVANT,,41,42,1
1269,365,Russia (Soviet Union),2015,2017,Adyghe,40000,36540000,,0.0009,POWERLESS,True,41,42,1
1270,365,Russia (Soviet Union),2015,2017,Balkars,43000,36543000,,0.0008,POWERLESS,False,41,42,1
1271,365,Russia (Soviet Union),2015,2017,Komi-Permyaks,58000,36558000,,0.0007,IRRELEVANT,,41,42,1
1272,365,Russia (Soviet Union),2015,2017,Altai,47000,36547000,,0.0006,POWERLESS,True,41,42,1
1273,365,Russia (Soviet Union),2015,2017,Cherkess,44000,36544000,,0.0005,POWERLESS,False,41,42,1
1274,365,Russia (Soviet Union),2015,2017,Khakass,57000,36557000,,0.0005,POWERLESS,True,41,42,1
1275,365,Russia (Soviet Union),2015,2017,Karelians,56000,36556000,,0.0004,POWERLESS,True,41,42,1
1276,365,Russia (Soviet Union),2015,2017,Poles,18000,36518000,,0.0003,IRRELEVANT,,41,42,1
1277,365,Russia (Soviet Union),2015,2017,Chukchi,48000,36548000,,0.0001,POWERLESS,True,41,42,1
1278,365,Russia (Soviet Union),2015,2017,UNCATEGORIZED,0,36500000,,0.015799999999999925,POWERLESS,,41,42,1
1279,365,Russia (Soviet Union),2018,2021,Russians,1000,36501000,,0.807,DOMINANT,,41,42,4
1280,365,Russia (Soviet Union),2018,2021,Tatars,3000,36503000,,0.0387,POWERLESS,True,41,42,1
1281,365,Russia (Soviet Union),2018,2021,Ukrainians,2000,36502000,,0.016,POWERLESS,False,41,42,1
1282,365,Russia (Soviet Union),2018,2021,Bashkirs,7000,36507000,,0.0113,POWERLESS,True,41,42,1
1283,365,Russia (Soviet Union),2018,2021,Chuvashes,6000,36506000,,0.0103,POWERLESS,True,41,42,1
1284,365,Russia (Soviet Union),2018,2021,Chechens,16000,36516000,,0.0102,POWERLESS,True,41,42,1
1285,365,Russia (Soviet Union),2018,2021,Armenians,8000,36508000,,0.0086,POWERLESS,False,41,42,1
1286,365,Russia (Soviet Union),2018,2021,Avars,23000,36523000,,0.0066,POWERLESS,True,41,42,1
1287,365,Russia (Soviet Union),2018,2021,Mordva,20000,36520000,,0.0054,POWERLESS,True,41,42,1
1288,365,Russia (Soviet Union),2018,2021,Kazakhs,12000,36512000,,0.0046,POWERLESS,False,41,42,1
1289,365,Russia (Soviet Union),2018,2021,Azeri,9000,36509000,,0.0044,POWERLESS,False,41,42,1
1290,365,Russia (Soviet Union),2018,2021,Dargins,26000,36526000,,0.0042,POWERLESS,True,41,42,1
1291,365,Russia (Soviet Union),2018,2021,Mari,29000,36529000,,0.004,POWERLESS,True,41,42,1
1292,365,Russia (Soviet Union),2018,2021,Udmurt,30000,36530000,,0.004,POWERLESS,True,41,42,1
1293,365,Russia (Soviet Union),2018,2021,Byelorussians,4000,36504000,,0.0038,IRRELEVANT,,41,42,1
1294,365,Russia (Soviet Union),2018,2021,Ossetes,27000,36527000,,0.0038,POWERLESS,True,41,42,1
1295,365,Russia (Soviet Union),2018,2021,Kabardins,28000,36528000,,0.0038,POWERLESS,True,41,42,1
1296,365,Russia (Soviet Union),2018,2021,Kumyks,34000,36534000,,0.0037,POWERLESS,True,41,42,1
1297,365,Russia (Soviet Union),2018,2021,Lezgins,35000,36535000,,0.0034,POWERLESS,True,41,42,1
1298,365,Russia (Soviet Union),2018,2021,Yakuts,36000,36536000,,0.0034,POWERLESS,True,41,42,1
1299,365,Russia (Soviet Union),2018,2021,Buryats,32000,36532000,,0.0033,POWERLESS,True,41,42,1
1300,365,Russia (Soviet Union),2018,2021,Ingush,33000,36533000,,0.0032,POWERLESS,True,41,42,1
1301,365,Russia (Soviet Union),2018,2021,Germans,17000,36517000,,0.0028,POWERLESS,False,41,42,1
1302,365,Russia (Soviet Union),2018,2021,Tuvinians,39000,36539000,,0.0019,POWERLESS,True,41,42,1
1303,365,Russia (Soviet Union),2018,2021,Crimean Tatars,49000,36549000,,0.0017,DISCRIMINATED,False,41,42,0
1304,365,Russia (Soviet Union),2018,2021,Komi,37000,36537000,,0.0016,POWERLESS,True,41,42,1
1305,365,Russia (Soviet Union),2018,2021,Karachai,54000,36554000,,0.0016,POWERLESS,True,41,42,1
1306,365,Russia (Soviet Union),2018,2021,Roma,52000,36552000,,0.0015,DISCRIMINATED,False,41,42,0
1307,365,Russia (Soviet Union),2018,2021,Kalmyks,53000,36553000,,0.0013,POWERLESS,True,41,42,1
1308,365,Russia (Soviet Union),2018,2021,Georgians,10000,36510000,,0.0011,POWERLESS,False,41,42,1
1309,365,Russia (Soviet Union),2018,2021,Jews,11000,36511000,,0.0011,POWERLESS,True,41,42,1
1310,365,Russia (Soviet Union),2018,2021,Koreans,38000,36538000,,0.0011,IRRELEVANT,,41,42,1
1311,365,Russia (Soviet Union),2018,2021,Adyghe,40000,36540000,,0.0009,POWERLESS,True,41,42,1
1312,365,Russia (Soviet Union),2018,2021,Balkars,43000,36543000,,0.0008,POWERLESS,False,41,42,1
1313,365,Russia (Soviet Union),2018,2021,Komi-Permyaks,58000,36558000,,0.0007,IRRELEVANT,,41,42,1
1314,365,Russia (Soviet Union),2018,2021,Altai,47000,36547000,,0.0006,POWERLESS,True,41,42,1
